State,County,Year,Month,Flood Occurrence Count,DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
KS,Brown County,2010,6,2,0,100,0,0,0,0,0,6.7272715,3.224609072,7.1,110,2.0792,5.02,86,103,2.713,83.3,75.9,114,3.718,72.2,65.9,124,4.839,61.1,2020390,0.15589429,570.87,1478.546513,92,1.23,3.19,68,572.1,1481.73,93,0,26.12686729,26.12686729,2.374597606,1.479294427,4793783.03,2.186198473,4.151251793,258.6174316,410.3346863,151.7172546,331.8489853,24.15036528,670464371.5,333.0987091,360.2250671,0,520108,520108,654.0615945,11100.58295,1321459505,1,25,-44857626624,33868875776,78726502400,-146042.1952,2511022218,-2.95E+11,114301760,2345756928,-28743964672,23583795200,52327759872,7609569.036,1385721897,1.54E+13,37219634,1311480448,-28555681792,28712232960,57267914752,7940116.617,1465553058,1.60E+13,-50689472,1247923328
KS,Clay County,2010,6,1,0,100,0,0,0,0,0,5.034157833,2.383981154,6.7,107,1.9217,4.78,88.3,97,2.674,85.6,77,114,3.492,73.5,65.8,119,4.428,61.4,2299748,0.177449691,645.3,1671.319328,73,10.3,26.68,16,655.6,1698,73,0,22.99040222,22.99040222,1.734348384,1.31011629,3988564.228,1.594581604,3.238376212,347.3346558,460.8363037,113.5016479,392.2037097,18.28423455,901969697.1,392.3591461,415.9628998,0,8181462,8181462,8423.69708,229072.6677,19372380512,1,48,-46765318144,46724898816,93490216960,-245117.53,2136001317,-5.64E+11,47737792,1863988736,-29353594880,27177162752,56530757632,21614737.68,1153971266,4.97E+13,21816015,1047088832,-27016003584,28741048320,55757051904,22111197.95,1271169151,5.09E+13,-1039139.438,1094002099
KS,Ellis County,2010,6,1,0,100,0,0,0,0,0,12.18894059,5.524132164,3.29,61,-0.52,3.81,90.1,101,4.012,86.1,76.9,110,3.952,72.9,63.6,116,3.799,59.8,3138914,0.242200154,899.91,2330.7562,24,0.46,1.19,80,900.37,2331.95,26,0,30.69750404,30.69750404,1.957538785,2.099447222,6144545.897,1.280488431,4.333242273,513.430542,717.8208618,204.3903198,622.4559375,36.78703302,1953835657,622.1953125,670.5761108,0,17355528,17355528,18854.19715,470928.2875,59181703379,1,34,-52695879680,71139672064,1.24E+11,-566779.2733,3357185992,-1.78E+12,68027344,2263016704,-41334099968,40301748224,81635848192,18717129.97,1863861300,5.88E+13,27789757,1221553792,-38670774272,31260305408,69931079680,19376611.72,1971181682,6.08E+13,-28391110,1424855488
KS,Ford County,2010,6,1,0,100,0,0,0,0,0,11.946884,4.218717066,4.39,100,1.2107,3.18,90.6,99,3.491,87.1,77.5,112,3.835,73.7,64.5,124,4.272,60.2,3768600,0.290787037,1098.27,2844.506242,8,0.81,2.1,75,1099.08,2846.6,8,0,15.86728001,15.86728001,0.908669569,0.939858633,3424412.136,0.609150231,2.063768148,683.6484985,838.9020386,155.25354,760.0448393,32.12357107,2864304981,761.241272,801.0307678,0,16927032,16927032,11802.19372,417964.7506,44477747261,2,32,-18856468480,22817241088,41673709568,-21139.37961,965839458.2,-79665866007,21120118,712863296,-16129704960,12025494528,28155199488,11882921.2,500914099.1,4.48E+13,7822027.25,349729280,-13398859776,15158803456,28557663232,11925045.18,642167597.7,4.49E+13,-6823048.5,422202950.4
KS,Geary County,2010,6,2,0,100,0,0,0,0,0,33.64101487,13.94876005,6.97,106,2.0147,4.96,87.9,98,2.525,85.4,77,115,3.471,73.5,66.2,121,4.545,61.7,1412061,0.108955324,384.62,996.161227,104,19.87,51.46,4,404.49,1047.62,103,0,33.30909348,33.30909348,3.183252166,3.248969934,4494946.237,2.265389442,7.493361473,312.4071045,472.3341064,159.927002,385.5478804,35.76467247,544417125.5,383.7773132,436.7505493,0,75984816,75984816,77100.64117,2192738.293,1.09E+11,1,54,-54952488960,85272551424,1.40E+11,-834757.5727,4235298296,-1.18E+12,125455080,3397451776,-33578704896,45121069056,78699773952,14103439.83,2227202404,1.99E+13,21516990,1696726400,-40151486464,35629510656,75780997120,15215495.7,2697994160,2.15E+13,-43404408,2378829824
KS,Gove County,2010,6,1,0,100,0,0,0,0,0,0.969803518,0.495349122,2.29,50,-0.7904,3.08,89.5,96,3.505,86,75.4,103,3.465,71.9,61.3,112,3.434,57.9,3736181,0.288285571,1071.66,2775.586658,12,0.09,0.23,100,1071.75,2775.82,12,0,22.56977463,22.56977463,1.467609192,1.404857288,5483253.577,0.974067211,3.368529797,688.4512939,932.9321289,244.480835,816.5919268,49.13926259,3050935242,815.0003052,885.0390015,0,11468883,11468883,10156.29401,281940.8507,37945752724,2,34,-46064480256,83431661568,1.29E+11,587.2623373,2015777192,2194118387,37256836,1409115264,-29000343552,45592797184,74593140736,5446365.465,1061057245,2.03E+13,12495874,674965056,-37838864384,24903680000,62742544384,5475662.137,1231975442,2.05E+13,-19440790,768413376
KS,Johnson County,2010,6,6,0,100,0,0,0,0,0,439.0140879,182.5425815,8.07,112,3.0204,5.05,86.6,106,2.981,83.6,77,116,3.714,73.3,67.5,123,4.553,62.9,1672411,0.129044059,473.37,1226.022672,99,6.52,16.89,28,479.89,1242.91,99,0,35.99822617,35.99822617,2.302181926,2.054778253,3847657.372,1.78303206,4.425374889,223.723938,347.7691345,124.0451965,300.453077,22.72023345,502481030.9,305.7855835,324.7158813,0,101931256,101931256,44346.88083,2109027.85,74166211309,1,28,-55079604224,62039355392,1.17E+11,586875.3337,3121325796,9.81E+11,88554200,2601650432,-36590407680,33683243008,70273650688,22643770.87,1555653930,3.79E+13,31731148,1333849472,-41049538560,37481541632,78531080192,22259206.08,2013510080,3.72E+13,-37793888,1631693184
KS,Marion County,2010,6,2,0,100,0,0,0,0,0,5.129647997,2.4075461,6.67,104,2.0031,4.67,89,106,3.605,85.4,77.9,117,4.079,73.8,66.8,122,4.569,62.2,3299669,0.25460409,944.29,2445.699873,20,9.44,24.45,18,953.73,2470.15,20,0,27.80059814,27.80059814,1.259845225,1.12642045,4157072.233,0.974625885,2.500761557,373.7252502,487.7574768,114.0322266,434.5817433,18.36774154,1433975906,434.3847351,459.7200989,0,2673806,2673806,1471.665862,42955.18266,4856010223,1,31,-48526434304,53851156480,1.02E+11,353791.6579,1792186376,1.17E+12,58574708,1292005376,-34232905728,28765851648,62998757376,7207412.576,935697429.2,2.38E+13,25419696,709003456,-29840193536,31597228032,61437421568,7002908.91,1106863747,2.31E+13,-20785866,715102720
KS,Montgomery County,2010,6,1,0,100,0,0,0,0,0,20.94966604,9.826175081,5.98,89,0.9099,5.07,89.2,105,2.703,86.5,79.6,121,3.768,75.8,70,126,4.851,65.1,2219393,0.17124946,643.53,1666.735049,76,7.95,20.59,21,651.48,1687.33,76,0,33.23989105,33.23989105,1.618406191,1.901396607,3589309.343,1.02022779,3.649112749,206.2576599,336.6865234,130.4288635,253.1311061,19.49708056,561797404.9,252.3059082,279.0963745,0,11299895,11299895,14044.63095,343771.1412,31170555620,1,40,-58741374976,65417900032,1.24E+11,-218766.5056,2317905893,-4.86E+11,24244628,1569810048,-49269297152,41592082432,90861379584,26419109.16,1155964711,5.86E+13,17534390,845488780.8,-43211689984,37177139200,80388829184,26911093.13,1525129334,5.97E+13,0,954682585.6
KS,Osage County,2010,6,1,0,100,0,0,0,0,0,8.728813559,4.02649646,7.16,105,1.9765,5.18,87,101,2.88,84.1,76.9,115,3.639,73.3,66.9,123,4.504,62.4,2500279,0.192922762,705.52,1827.288412,68,14.33,37.11,10,719.85,1864.4,62,0,24.3860569,24.3860569,1.776867304,1.525136944,4442664.005,1.432355165,3.516131115,272.0651245,398.0445862,125.9794617,332.3690937,18.88296337,831015465.1,332.6638489,356.7003235,0,3582315,3582315,2303.09713,47421.6155,5758385388,2,44,-38600376320,55751692288,94352068608,-1676.515658,2243180624,-4191756892,88831056,1686563968,-24063078400,27998500864,52061579264,11407390.54,1162682167,2.85E+13,30547780,919527872,-27753191424,27532032000,55285223424,11641368.38,1400275317,2.91E+13,-23285000,1040002739
KS,Pottawatomie County,2010,6,4,0,100,0,0,0,0,0,9.732836396,3.880681258,7.52,114,2.5256,4.99,87,97,2.105,84.9,76.3,111,3.116,73.2,65.6,120,4.14,61.5,3023236,0.233274383,841.02,2178.231801,44,20.89,54.1,3,861.91,2232.34,41,0,35.29747772,35.29747772,3.225897768,2.808850152,9752650.264,2.6332829,6.543875217,277.7463074,476.6304626,198.8841553,371.4487124,43.03449591,1122977119,370.7406921,430.1789551,0,87838208,87838208,38421.71954,1721118.496,1.16E+11,1,36,-72601903104,84957962240,1.58E+11,141697.0516,3837256559,4.28E+11,148710944,3092435968,-36213878784,44681646080,80895524864,23042834,2082533949,6.97E+13,58669172,1693114240,-41590849536,49985474560,91576324096,23051745.18,2363137825,6.97E+13,-37372756,2100113024
KS,Rice County,2010,6,1,0,100,0,0,0,0,0,5.364823939,2.411121071,5.77,104,1.6795,4.09,90.6,106,4.108,86.5,78.5,116,4.076,74.4,66.4,122,4.047,62.4,2518158,0.194302315,726.24,1880.952965,55,1.73,4.48,63,727.97,1885.43,54,0,17.5408535,17.5408535,0.749490567,0.789769114,1887335.666,0.493319094,1.729534507,458.8778076,565.8019409,106.9241333,515.0512162,17.64957392,1296980341,516.6040039,535.442749,0,42144916,42144916,26352.05598,956849.7801,66358640586,1,42,-29253220352,31124922368,60378142720,-101634.6798,1386501334,-2.56E+11,-10995117,1129174784,-21422692352,18266693632,39689385984,36692474.66,738511219,9.24E+13,0,608382208,-17816768512,16701271040,34518039552,37285209.02,826511387.2,9.39E+13,15547714,716281984
KS,Scott County,2010,6,1,0,100,0,0,0,0,0,2.667950698,1.179837846,1.87,42,-1.0614,2.93,90.4,103,4.302,86.1,75.5,108,3.637,71.9,60.6,106,2.992,57.6,2487104,0.191906173,717.54,1858.420069,62,0.12,0.31,97,717.66,1858.73,69,0,32.76667786,32.76667786,0.646592965,1.341643684,1608143.949,0.238677889,1.462681377,821.0281372,967.9208984,146.8927612,912.9002944,23.77979823,2270477974,907.1062317,950.7743347,0,3851800,3851800,4248.978678,97910.92372,10567651865,2,70,-63459622912,73308954624,1.37E+11,347281.3575,1735992294,8.64E+11,0,460529312,-46681976832,41056157696,87738134528,8412056.55,961257931.4,2.09E+13,0,214923632,-39819522048,32958214144,72777736192,8158160.824,1023023642,2.03E+13,0,244848870.4
KS,Shawnee County,2010,6,1,0,100,0,0,0,0,0,123.9187678,55.03254987,7.75,116,2.6794,5.07,87.5,104,3.077,84.4,77.2,115,3.866,73.3,66.9,123,4.648,62.3,1940808,0.149753704,544.02,1409.005332,94,11.71,30.33,14,555.73,1439.33,95,0,29.55124474,29.55124474,2.196351822,1.932602413,4262697.186,1.819554985,4.453935862,254.1199493,393.9006653,139.7807159,307.6943782,24.22121212,597175710.7,307.2252808,340.4665314,0,92531800,92531800,81786.54786,2693903.156,1.59E+11,1,35,-42275078144,53946871808,96221949952,-128128.1587,2881918692,-2.49E+11,58416504,2286470144,-26551482368,29129201664,55680684032,24552703.76,1468857169,4.77E+13,20552720,1228062157,-30227261440,26715901952,56943163392,25108465.46,1835275904,4.87E+13,-14636210,1448519462
KS,Wabaunsee County,2010,6,1,0,100,0,0,0,0,0,3.40365329,1.558176928,7.06,106,2.072,4.99,86.8,98,2.435,84.4,76.4,114,3.321,73.1,65.9,121,4.113,61.8,2789527,0.215241281,794.3,2057.227556,46,5.32,13.78,34,799.62,2071.01,46,0,32.67838287,32.67838287,2.9849924,2.482716637,8326716.895,2.326490641,6.183546066,272.852356,488.8027954,215.9504395,381.0317415,48.13132733,1062898331,385.0733643,444.024292,0,90021504,90021504,36836.0148,1762298.145,1.03E+11,1,26,-57629364224,44116365312,1.02E+11,-128424.4589,3427955510,-3.58E+11,239321776,2716268544,-32909639680,25946802176,58856441856,12546028.21,1825366394,3.50E+13,103006856,1442522880,-28451522560,36609093632,65060616192,12853437.13,2135614511,3.59E+13,-77258616,1864538112
NV,Elko County,2010,6,2,36,64.629,34.63833333,0.727333333,0,0,0,0.084341432,0.09165676,0.47,44,-0.6469,1.12,72.4,36,-1.439,73.8,57.9,52,-0.469,58.4,43.4,75,0.503,42.9,61918439,4.77765733,17169.82,44469.63,2,33.11,85.75,5,17202.93,44555.38,2,0,75.91070557,75.91070557,6.897023938,7.448988878,427052956,4.00687933,18.14687157,1284.984619,3467.017334,2182.032715,1873.910831,251.8468333,1.16E+11,1830.782227,2186.543457,0,47246984,47246984,5728.410186,321780.9174,3.55E+11,3,236,-2.26E+11,2.10E+11,4.36E+11,87132106.31,3235794728,5.40E+15,2382763.25,2577134592,-2.26E+11,2.10E+11,4.36E+11,87132106.31,3235794728,5.40E+15,2382763.25,2577134592,-2.73E+11,2.72E+11,5.44E+11,87110095.42,3250580866,5.40E+15,0,2612755968
VA,Buchanan County,2010,6,1,0,100,0,0,0,0,0,18.45602097,8.876270173,7.34,124,3.1373,4.2,83.5,114,2.73,80.8,72.9,124,3.585,69.3,62.4,125,4.546,57.9,1714816,0.132316049,502.76,1302.14,24,1.08,2.8,95,503.84,1304.94,27,0,53.1985817,53.1985817,21.8102049,8.174203363,37400488.33,23.18642616,31.31720924,247.5454712,1127.675293,880.1298218,580.8717148,116.5012545,998219328.8,581.7860107,727.4578369,0,1045879,1045879,995.2455832,22436.77739,1710314606,1,25,-1.16E+11,1.21E+11,2.37E+11,540578.1393,17282994960,9.29E+11,-833097664,22538407936,-70891315200,1.02E+11,1.73E+11,274903783.7,10860283918,4.72E+14,107615360,13392640819,-84589256704,73633832960,1.58E+11,274372394.9,9340600044,4.72E+14,731019840,10637720371
VA,Tazewell County,2010,6,3,0,100,0,0,0,0,0,33.50089847,15.45881165,5.8,105,1.3718,4.43,80.8,121,3.272,77.5,70.1,125,3.973,66.1,59.3,126,4.586,54.7,1766925,0.136336806,518.85,1343.82,19,1.13,2.93,94,519.98,1346.74,22,0,60.26203918,60.26203918,14.67135808,8.056834136,25923189.37,14.221632,25.74364548,505.9997253,1436.790405,930.7906799,832.0422554,136.8771804,1472030853,810.1630859,1014.654846,0,629045,629045,817.8147456,13400.72569,1446859856,1,32,-1.34E+11,1.57E+11,2.91E+11,-2674512.232,11919246283,-4.73E+12,143964848,13345224704,-76175343616,92771647488,1.69E+11,321539088.7,7153394539,5.69E+14,358848752,7847744358,-93519159296,1.02E+11,1.96E+11,324319463.1,6697406799,5.74E+14,157890304,7541454336
KS,Barber County,2010,7,1,0,100,0,0,0,0,0,1.648859527,0.939632439,3.73,90,0.7959,2.93,92.8,50,-1.555,94.4,81.5,76,0.434,81.1,70.2,114,2.439,67.8,3872185,0.298779707,1134.07,2937.227816,6,2.09,5.41,59,1136.16,2942.64,6,0,30.72718048,30.72718048,2.596864512,2.273336029,10049434.58,1.962602675,5.689011574,377.5557556,627.482666,249.9269104,500.0440927,54.89626064,1936263235,499.9370728,572.1862671,0,3171051,3171051,3390.892371,80001.49076,13130162576,1,38,-68511207424,76199247872,1.45E+11,108447.5252,4615557601,4.20E+11,82028320,4146266624,-45277114368,42738221056,88015335424,27503963.13,2597380888,1.07E+14,36866120,2232456192,-43207671808,47437127680,90644799488,27546123.26,2619455725,1.07E+14,-20461200,2461406464
KS,Bourbon County,2010,7,4,0,100,0,0,0,0,0,9.143689133,4.328677412,7.81,120,3.988,3.82,88.9,48,-1.566,90.5,80,81,0.655,79.3,71,111,2.777,68.2,2196082,0.169450772,635.47,1645.859744,79,3.62,9.38,48,639.09,1655.24,80,0,27.87166786,27.87166786,1.70894125,1.733634867,3750738.115,1.218663812,3.398848581,229.0887604,340.1991272,111.1103668,280.6928773,23.1281013,616424575.3,276.5707092,317.6469727,0,1456588,1456588,2034.819021,39154.84719,4468629426,1,30,-43219591168,39680548864,82900140032,-73680.19127,2441325826,-1.62E+11,108329592,1632062976,-26680586240,26287042560,52967628800,13359574.81,1210170656,2.93E+13,49306090,862993696,-25219989504,28888346624,54108336128,13725278.46,1587377749,3.01E+13,-37565742,1029211846
KS,Chautauqua County,2010,7,1,0,100,0,0,0,0,0,2.185095362,1.286864876,5.57,105,1.9377,3.63,90.4,48,-1.859,92.3,81.2,80,0.651,80.5,72,117,3.174,68.8,2195270,0.169388117,638.88,1654.691604,78,5.89,15.26,32,644.77,1669.95,78,0,27.70385742,27.70385742,2.834163984,2.512184723,6216027.324,2.067047596,6.251832771,218.3099365,433.2299805,214.9200439,293.991574,31.32220342,645390882.6,294.5392456,333.4131653,0,1403518,1403518,1713.059984,33316.67117,3760629190,2,26,-47721418752,41173549056,88894967808,-94874.27252,2954632994,-2.08E+11,138744144,2508195942,-29865396224,24048840704,53914236928,21358602.21,1518979560,4.69E+13,66467656,1284344205,-27705057280,31633887232,59338944512,21582286.86,1916724151,4.74E+13,-41032468,1622320768
KS,Coffey County,2010,7,1,0,100,0,0,0,0,0,5.067557597,2.341642514,7.03,110,3.0445,3.99,88.2,46,-2.22,90.4,78.9,70,0.111,78.8,69.6,110,2.444,67.2,2259386,0.17433534,626.95,1623.793046,80,27.15,70.32,1,654.1,1694.11,74,0,22.67136574,22.67136574,1.267333144,1.077109286,2863394.763,1.057222903,2.470023751,290.9359436,382.2474976,91.31155396,336.0358079,17.34740226,759234599.9,337.7408752,357.8302612,0,11945380,11945380,11967.6432,347682.3691,27039525499,1,40,-35017232384,41690558464,76707790848,311955.5171,1706141736,7.05E+11,60750000,1304582528,-20206907392,25111289856,45318197248,10011803.17,867969323.2,2.26E+13,23671127,701328896,-27420526592,26162477056,53583003648,9973188.205,1064330301,2.25E+13,-15970416.5,788576512
KS,Greeley County,2010,7,1,0,100,0,0,0,0,0,0.624448214,0.312472101,3.38,91,0.6379,2.74,92.1,92,1.655,90.4,78.3,97,1.746,76.6,64.4,109,1.759,62.6,2696979,0.208100231,778.45,2016.176244,49,0,0,105,778.45,2016.18,49,0,14.24968338,14.24968338,0.472680456,0.560355815,1274069.047,0.292037249,1.042668462,1033.331665,1205.513672,172.1820068,1118.141765,37.11440104,3015604859,1116.448364,1169.687012,0,902006,902006,1087.47399,17807.12207,2932894515,3,54,-38377865216,26504402944,64882268160,2575.155529,608973947.7,6945140384,-2056640.625,312134752,-22692696064,16668810240,39361506304,4868336.381,284366827.4,1.31E+13,0,150459804.8,-18097752064,19914424320,38012176384,4874803.463,414240146,1.31E+13,1973940,183322236.8
KS,Harvey County,2010,7,1,0,100,0,0,0,0,0,24.80613513,10.3801608,6.04,109,2.3826,3.66,91.4,54,-1.029,92.4,80.8,84,0.807,80,70.3,114,2.76,67.5,1862951,0.143746219,539.75,1397.946083,95,0.97,2.51,74,540.72,1400.46,96,0,9.937179565,9.937179565,0.63767575,0.636659029,1187958.676,0.45016253,1.414022446,401.7544861,476.3782654,74.6237793,439.5870126,11.46990792,818929064.7,438.6655884,455.7108765,0,4260690,4260690,3298.758027,81633.1564,6145424566,1,38,-23145789440,43313881088,66459670528,57380.47331,1291693463,1.07E+11,-4666992,903339840,-12212860928,25831587840,38044448768,22128297.57,647204906.8,4.12E+13,0,484796928,-18147715072,16164296704,34312011776,22430225.7,802971916.9,4.18E+13,6744782.5,534757984
KS,Jackson County,2010,7,2,0,100,0,0,0,0,0,7.899029491,3.392088062,5.75,104,1.854,3.9,87.5,41,-2.297,89.8,78.5,85,0.662,77.8,69.5,118,3.632,65.9,2310111,0.178249306,656.22,1699.601998,72,1.8,4.66,62,658.02,1704.26,72,0,26.24437141,26.24437141,2.501907264,1.525342026,5779683.492,2.339393377,4.256584167,281.5299377,424.2666626,142.7367249,341.6220778,25.88563146,789184919.8,338.9156799,378.4085388,0,945118,945118,1054.680917,18803.59938,2436429989,1,27,-44272906240,46301900800,90574807040,-115541.5591,2612206006,-2.67E+11,143964848,2279746560,-27326070784,26338521088,53664591872,12630061.39,1453813204,2.92E+13,51324008,1360096128,-26366066688,29490663424,55856730112,12935890.43,1526125952,2.99E+13,-60562000,1314795776
KS,Johnson County,2010,7,2,0,100,0,0,0,0,0,439.0140879,182.5425815,7.4,118,3.5407,3.86,88.3,66,-0.757,89.1,79.5,94,1.223,78.3,70.8,115,3.32,67.5,1672411,0.129044059,473.37,1226.022672,99,6.52,16.89,28,479.89,1242.91,99,0,35.99822617,35.99822617,2.302181926,2.054778253,3847657.372,1.78303206,4.425374889,223.723938,347.7691345,124.0451965,300.453077,22.72023345,502481030.9,305.7855835,324.7158813,0,101931256,101931256,44346.88083,2109027.85,74166211309,1,28,-55079604224,62039355392,1.17E+11,586875.3337,3121325796,9.81E+11,88554200,2601650432,-36590407680,33683243008,70273650688,22643770.87,1555653930,3.79E+13,31731148,1333849472,-41049538560,37481541632,78531080192,22259206.08,2013510080,3.72E+13,-37793888,1631693184
KS,Leavenworth County,2010,7,6,0,100,0,0,0,0,0,62.99860863,23.65000041,6.61,106,2.6808,3.93,88.6,62,-0.632,89.2,79.6,101,1.439,78.2,70.6,116,3.523,67.1,1641401,0.126651312,462.83,1198.724197,100,6.14,15.9,31,468.97,1214.63,101,0,30.54700089,30.54700089,3.330410716,2.729923166,5462146.668,2.739849091,6.824412584,225.40242,354.7199402,129.3175201,284.8173931,26.79992913,467499553.9,282.3520203,322.9624939,0,101697088,101697088,34035.13487,1766943.959,55865304403,1,30,-67108757504,56789700608,1.24E+11,-34483.53825,3820140256,-56601314159,82977536,3517567488,-33647040512,34057320448,67704360960,36734418.33,2034996609,6.03E+13,29910188,1955089280,-41940336640,41017745408,82958082048,37101468.78,2370030415,6.09E+13,-20116142,2154739456
KS,Lyon County,2010,7,2,0,100,0,0,0,0,0,15.18754232,6.88422478,7.04,113,3.1009,3.94,88.9,53,-1.609,90.5,79.3,84,0.676,78.6,69.7,115,2.973,66.7,2963338,0.228652623,847.47,2194.937224,42,7.94,20.56,22,855.41,2215.5,43,0,22.83703613,22.83703613,1.569703202,1.289767918,4651561.147,1.293408036,3.055500269,316.1700134,466.6899109,150.5198975,368.4748995,26.60487898,1091915672,364.3476105,406.3500092,0,9609596,9609596,9634.641648,241837.1518,28550699711,1,30,-39871774720,42046988288,81918763008,156143.0522,2102484140,4.63E+11,122172360,1566527360,-21598889984,22760728576,44359618560,11055123.96,1077858862,3.28E+13,50985006,852453555.2,-32745365504,26910445568,59655811072,11120665.48,1310349708,3.30E+13,-42959024,978532851.2
