State,County,Year,Month,Flash Flood Occurrence Count,DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
VA,Lunenburg County,2014,7,0,0,100,0,0,0,0,0,11.14633471,5.333845316,4.61,69,0.2534,4.36,86.8,53,-0.446,87.2,76.2,50,-0.363,76.6,65.7,50,-0.176,65.9,1468725,0.113327546,431.68,1118.05,40,0.69,1.79,103,432.37,1119.83,43,0,25.79989624,25.79989624,3.443540396,2.03372999,5057613.869,3.08674264,6.048943233,54.19782257,191.3833618,137.1855392,132.0016977,23.25532874,193874193.4,132.6109009,162.0991455,0,1448984,1448984,1145.494559,24763.67013,1682416496,1,28,-38836019200,30364567552,69200586752,-133603.9368,3066665380,-1.96E+11,295266368,3283986381,-17182623744,22921179136,40103802880,53014663.95,1755961550,7.79E+13,120302176,1929204915,-20465346560,27143518208,47608864768,53152660.38,1864286691,7.81E+13,-129591800,2127891226
VA,Southampton County,2014,7,0,9,90.45806452,9.541935484,0,0,0,0,11.68141026,4.855769231,5.16,65,-0.3755,5.54,86.6,20,-2.165,88.8,76.5,23,-1.42,77.9,66.4,36,-0.675,67.1,2038123,0.157262577,599.14,1551.77,10,3.18,8.24,70,602.32,1560,12,0,18.84044456,18.84044456,1.019606855,1.028315852,2078084.183,0.714599907,2.362227345,-0.253872275,41.7085762,41.96244848,19.90807758,9.14088417,40603041.83,21.15896702,31.37418079,0,5805163,5805163,7527.094468,176737.9308,15351704872,1,33,-22082164736,32101713920,54183878656,647170.3406,1250074870,1.32E+12,-4988342.5,1212713472,-12764502016,20512573440,33277075456,26728576.91,641612908.6,5.45E+13,0,608339744,-15507219456,16078405632,31585625088,26125987.65,826621856.4,5.33E+13,2781304.25,774302112
VA,Buena Vista City,2014,8,0,0,100,0,0,0,0,0,372.3138147,164.5252985,4.67,92,0.626,4.04,79.4,2,-4.886,84.3,70.2,3,-2.994,73.2,61,32,-1.101,62.1,22456,0.001732716,6.7,17.35,128,0.09,0.23,119,6.79,17.59,128,0,40.35961151,40.35961151,6.975317277,5.736845863,156637.7248,5.649247646,14.68896914,238.5759735,438.9735107,200.3975372,295.0194342,35.71125174,6624956.413,291.6374817,346.500885,0,2315463,2315463,18522.39758,203084.8257,415938960,2,47,-34239744000,34047092736,68286836736,-158183837.1,5144624866,-3.55E+12,-56755370,5495225088,-28662511616,20025094144,48687605760,185112930.4,2696103522,4.16E+12,71877028,3017795072,-20895010816,27572531200,48467542016,343303023.2,3452239079,7.71E+12,118936844,3925852032
VA,Charlottesville City,2014,8,0,0,100,0,0,0,0,0,1713.135115,761.0839292,3.88,67,-0.5296,4.41,82.1,20,-2.477,84.6,72,17,-1.87,73.9,62,25,-1.151,63.2,35311,0.002724614,10.24,26.52,118,0.02,0.05,130,10.26,26.57,118,0,25.02417755,25.02417755,4.357070182,2.814352594,153852.5052,3.865035057,8.007863045,90.5276413,196.1813049,105.6536636,136.2423621,17.61517273,4810854.047,137.0662079,158.5051117,0,1615236,1615236,1776.283679,47784.48555,62722353,1,31,-35064614912,45746757632,80811372544,7239786.807,5719252791,2.56E+11,205842048,6119435264,-20622426112,28024215552,48646641664,103000415.6,2877981582,3.64E+12,106210736,3188400128,-22936707072,28098779136,51035486208,95760629.42,3539020315,3.38E+12,-85035120,4245469184
VA,Franklin City,2014,8,0,0,100,0,0,0,0,0,387.9796579,178.6870088,5.31,79,0.0189,5.29,84,4,-3.022,87,74,8,-2.247,76.2,64,22,-1.464,65.5,28550,0.002202932,8.21,21.26,124,0.14,0.36,115,8.35,21.63,123,0,8.60953331,8.60953331,0.833611671,0.983654795,23799.61322,0.506805956,1.982644379,-0.17992194,28.52435112,28.70427306,11.55255752,7.884514842,329825.5172,8.988759995,23.68304977,0,2413794,2413794,13098.26399,171926.5273,373955437,1,35,-16320850944,12656086016,28976936960,-7698409.168,1312215229,-2.20E+11,0,1026483648,-13217021952,8598814720,21815836672,19586594.37,606553411.4,5.59E+11,0,459805670.4,-8028656640,9638006784,17666663424,27322373,915674126.4,7.80E+11,1146592,681360006.4
VA,Gloucester County,2014,8,0,0,100,0,0,0,0,0,49.6393425,21.72927895,3.77,56,-1.0518,4.82,83.6,12,-2.165,85.8,74.8,17,-1.587,76.4,66,34,-0.993,67,983658,0.075899537,217.81,564.13,83,70.17,181.74,10,287.98,745.86,75,0,16.66965485,16.66965485,1.227087789,1.699013087,1207034.721,0.456841648,3.698651719,-0.980000019,75.90226746,76.88226748,10.56428474,11.11285901,10391643.2,6.97546339,26.48686714,0,9097202,9097202,9503.749981,279773.0517,9348439699,2,175,-19593498624,20754290688,40347789312,18916.34818,2065234251,18607217222,0,1773812787,-18702016512,14656463872,33358480384,22716734.22,1089842931,2.23E+13,0,817903257.6,-13321649152,16228125696,29549774848,22711543.66,1350078980,2.23E+13,0,1029075757
VA,Rappahannock County,2014,8,0,0,100,0,0,0,0,0,10.60728745,5.698380567,3.63,68,-0.4008,4.03,79.8,10,-2.726,82.5,69.4,14,-1.823,71.2,59,40,-0.904,59.9,928754,0.071663117,266.23,689.53,75,0.8,2.07,100,267.03,691.6,81,0,45.7864418,45.7864418,9.096089679,6.306570005,8448029.674,7.466524124,18.44802265,100.4228821,1132.160034,1031.737152,298.8264865,189.9187845,277536294.6,211.9592361,612.8867798,0,488332,488332,735.2080885,12574.68112,682827453,1,32,-72824496128,80691585024,1.54E+11,189650.8173,6718837541,1.76E+11,83293944,7834901043,-54804365312,42809495552,97613860864,170111245,4069835794,1.58E+14,195719112,4735158579,-56764833792,54833184768,1.12E+11,169939342.3,3667864826,1.58E+14,79073492,4300658022
VA,Tazewell County,2014,8,0,64,35.6083871,64.3916129,0,0,0,0,32.21037468,15.45138631,6,119,1.9339,4.07,76.4,9,-2.581,79,66.9,25,-1.301,68.2,57.4,47,0,57.4,1766925,0.136336806,518.85,1343.82,19,1.13,2.93,94,519.98,1346.74,22,0,60.26203918,60.26203918,14.67135808,8.056834136,25923189.37,14.221632,25.74364548,505.9997253,1436.790405,930.7906799,832.0422554,136.8771804,1472030853,810.1630859,1014.654846,0,629045,629045,817.8147456,13400.72569,1446859856,1,32,-1.34E+11,1.57E+11,2.91E+11,-2674512.232,11919246283,-4.73E+12,143964848,13345224704,-76175343616,92771647488,1.69E+11,321539088.7,7153394539,5.69E+14,358848752,7847744358,-93519159296,1.02E+11,1.96E+11,324319463.1,6697406799,5.74E+14,157890304,7541454336
VA,Southampton County,2014,9,0,0,100,0,0,0,0,0,11.68141026,4.855769231,6.67,110,2.6391,4.03,80.2,32,-1.73,81.9,71.3,78,0.738,70.6,62.5,112,3.323,59.2,2038123,0.157262577,599.14,1551.77,10,3.18,8.24,70,602.32,1560,12,0,18.84044456,18.84044456,1.019606855,1.028315852,2078084.183,0.714599907,2.362227345,-0.253872275,41.7085762,41.96244848,19.90807758,9.14088417,40603041.83,21.15896702,31.37418079,0,5805163,5805163,7527.094468,176737.9308,15351704872,1,33,-22082164736,32101713920,54183878656,647170.3406,1250074870,1.32E+12,-4988342.5,1212713472,-12764502016,20512573440,33277075456,26728576.91,641612908.6,5.45E+13,0,608339744,-15507219456,16078405632,31585625088,26125987.65,826621856.4,5.33E+13,2781304.25,774302112
VA,Danville City,2014,10,0,94,5.889677419,94.11032258,0,0,0,0,371.3796134,195.6942004,3.88,92,0.8733,3.01,71.8,84,0.905,70.9,59.9,87,1.642,58.3,47.9,88,2.295,45.6,147269,0.011363349,42.93,111.19,103,1.01,2.62,97,43.94,113.8,105,0,28.31785965,28.31785965,4.153369899,2.662676496,611662.6316,3.77451849,7.658017921,110.0984955,217.5137482,107.4152527,158.3635482,19.53971762,23393938.43,159.4824982,183.1376648,0,770173,770173,2528.274913,36200.48723,373484355,1,31,-29274499072,30161623040,59436122112,4452382.671,4248580804,6.58E+11,254904784,4725602406,-20176781312,20163430400,40340211712,76825922.09,2332347536,1.13E+13,103614400,2553497446,-19310637056,22051831808,41362468864,72398355.84,2657241226,1.07E+13,-116187920,3266468915
VA,Middlesex County,2014,10,0,32,67.93,32.07,0,0,0,0,19.52224807,13.28655956,2.33,47,-0.6773,3.01,71.6,98,1.456,70.1,61.6,97,2.128,59.5,51.5,100,2.7,48.8,722035,0.055712577,130.31,337.5,95,80.46,208.39,9,210.77,545.89,92,0,25.17755318,25.17755318,1.492674857,2.237531555,1077763.49,0.476947784,4.625374222,-0.469999999,37.46680832,37.93680832,10.68710331,11.44168904,7716462.639,6.90354538,28.24177704,0,8885992,8885992,7909.839275,235896.5367,5711180801,3,211,-25904775168,28433059840,54337835008,-56821.86113,2640078245,-41027372503,0,2256358707,-19221145600,18660009984,37881155584,23171057.95,1350532350,1.67E+13,0,941273344,-20685320192,20517138432,41202458624,23229526.91,1779252854,1.68E+13,0,1324515072
VA,Patrick County,2014,10,0,16,84.53419355,15.46580645,0,0,0,0,14.44294342,8.095200254,3.01,59,-0.756,3.77,69.4,90,1.289,68.1,57.3,90,1.861,55.4,45.2,94,2.439,42.8,1642216,0.126714198,483.1,1251.22,27,2.77,7.17,76,485.87,1258.4,30,0,53.36567307,53.36567307,10.38979425,7.253031918,17062286.36,8.536287308,20.7229681,234.2951508,1078.785645,844.4904938,482.0685031,175.4205531,792630048.6,426.3099976,818.9708374,0,691199,691199,794.3977164,12722.96413,1306170174,1,27,-57233223680,96647241728,1.54E+11,-1526327.455,7712046362,-2.51E+12,716937024,8268517888,-44332732416,63486242816,1.08E+11,194326505.6,4663812158,3.20E+14,369357408,4874678477,-60732514304,43079512064,1.04E+11,195853897.8,4491501702,3.22E+14,-188838144,5410736333
VA,Surry County,2014,10,0,0,100,0,0,0,0,0,8.435983576,4.379743685,2.17,42,-0.7889,2.96,73.4,108,2.44,71,62.5,105,2.56,59.9,51.6,101,2.7,48.9,1053111,0.081258565,278.95,722.48,72,31.36,81.22,17,310.31,803.7,70,0,24.39733696,24.39733696,1.408696365,1.833749126,1483513.638,0.88814801,3.145459652,-0.689999998,40.51766205,41.20766205,22.22276864,10.68913336,23403042.11,25.82559204,33.23190689,0,32369328,32369328,24646.24912,853607.018,25955236060,1,93,-31506509824,31867086848,63373596672,378183.3811,2364555714,3.98E+11,0,1669277824,-26958340096,25384546304,52342886400,20026843.25,1219501776,2.11E+13,0,822950144,-23291207680,23688738816,46979946496,19655738.5,1576623582,2.07E+13,0,994982912
VA,Wythe County,2014,10,0,0,100,0,0,0,0,0,24.14389111,11.86378707,5.94,117,3.0764,2.86,64.7,46,-0.875,65.6,53.9,89,1.543,52.4,43,101,3.867,39.1,1577490,0.121719907,461.82,1196.11,34,2.82,7.3,75,464.64,1203.41,37,0,55.2534523,55.2534523,10.25682403,7.10685357,16180037.34,8.642294884,20.57301083,565.3208008,1243.605957,678.2851563,753.2666616,99.47627172,1188270626,741.4517212,889.7490112,0,2932065,2932065,2606.404056,56890.24812,4111576335,1,29,-1.09E+11,1.06E+11,2.14E+11,-4094491.211,8910839612,-6.46E+12,279861344,9359620915,-57812447232,63344390144,1.21E+11,219003959.8,5006583623,3.45E+14,295237232,4971489894,-76586803200,81670914048,1.58E+11,223135792.6,5446130035,3.52E+14,11928416,5743383347
VA,Gloucester County,2014,11,0,90,10,90,0,0,0,0,49.6393425,21.72927895,3.49,89,0.7271,2.76,56.8,19,-2.899,59.7,46.8,18,-2.571,49.4,36.7,22,-2.325,39,983658,0.075899537,217.81,564.13,83,70.17,181.74,10,287.98,745.86,75,0,16.66965485,16.66965485,1.227087789,1.699013087,1207034.721,0.456841648,3.698651719,-0.980000019,75.90226746,76.88226748,10.56428474,11.11285901,10391643.2,6.97546339,26.48686714,0,9097202,9097202,9503.749981,279773.0517,9348439699,2,175,-19593498624,20754290688,40347789312,18916.34818,2065234251,18607217222,0,1773812787,-18702016512,14656463872,33358480384,22716734.22,1089842931,2.23E+13,0,817903257.6,-13321649152,16228125696,29549774848,22711543.66,1350078980,2.23E+13,0,1029075757
VA,Norton City,2014,11,0,0,100,0,0,0,0,0,212.596401,101.4910026,2.89,63,-0.3006,3.19,47.7,5,-5.98,53.7,37.7,2,-5.738,43.4,27.8,4,-5.391,33.2,25527,0.001969676,7.48,19.37,126,0.03,0.08,128,7.51,19.45,126,0,39.14430618,39.14430618,13.25412932,8.030935958,338338.1592,12.73047352,24.74082413,611.012085,1204.749023,593.7369385,772.7014759,142.5307169,19724750.57,713.307251,1020.664551,0,166079,166079,1003.002625,9600.417622,25603648,1,33,-60047261696,95271583744,1.55E+11,-28186289.08,11995691298,-7.20E+11,-144123040,13842647040,-36369612800,58705747968,95075360768,295548111.7,6742154292,7.54E+12,115941128,7389972890,-51817185280,43590103040,95407288320,324139179.6,7251865091,8.27E+12,219896496,8417211597
VA,Fauquier County,2014,12,0,56,43.9,56.1,0,0,0,0,40.38466099,15.52695236,3.27,83,0.3604,2.91,47.7,106,3.819,43.9,39.2,112,4.68,34.5,30.8,114,5.633,25.2,2266848,0.174911111,647.45,1676.89,8,3.78,9.79,57,651.23,1686.68,11,0,35.054142,35.054142,4.44175594,3.856442338,10068785.57,3.290042996,9.655179119,47.85042572,671.2648926,623.4144669,161.9076175,77.29849797,367019958.9,150.6486282,245.9951599,0,2860654,2860654,1290.3753,42343.40516,2925084669,1,31,-54683267072,60548882432,1.15E+11,-647959.3183,4376676245,-1.47E+12,-48568360,4933426176,-34971746304,33655558144,68627304448,105451211.4,2530990989,2.39E+14,50607380,2862356506,-37973417984,34287058944,72260476928,106188469.6,2491273669,2.41E+14,62616848,2634859520
VA,Mecklenburg County,2014,12,0,12,87.56387097,12.43612903,0,0,0,0,17.6810655,10.70789065,3.51,77,0.255,3.26,51.9,88,2.123,49.8,42.8,105,3.757,39,33.6,113,5.296,28.3,2295562,0.177126698,625.48,1619.99,9,53.74,139.19,12,679.22,1759.17,10,0,26.77284813,26.77284813,2.992296445,1.929228891,6869002.012,2.774950862,5.430130482,55.00392151,185.0009003,129.9969788,108.9601686,21.97067255,250394716.8,107.7631149,138.2100739,0,16702310,16702310,14280.94093,462686.7836,32818159210,1,43,-35051286528,27301697536,62352984064,273657.8624,2685137107,6.29E+11,75957272,2947670272,-19064518656,17495517184,36560035840,55953152.66,1522075924,1.29E+14,41747152,1698478438,-19537426432,22798852096,42336278528,55682620.84,1653259310,1.28E+14,-26206634,1953014784
VA,Montgomery County,2014,12,0,0,100,0,0,0,0,0,96.31910968,39.02775298,2.53,50,-0.4548,2.98,47.6,91,2.921,44.7,39.5,109,4.616,34.9,31.3,119,6.214,25.1,1325914,0.102308179,387.01,1002.35,48,2.25,5.83,81,389.26,1008.18,50,0,46.92967606,46.92967606,11.10756011,7.661851092,14727669.45,9.46078968,22.32477016,354.6578674,1147.213867,792.5559998,617.4940968,98.91608043,818744067.9,619.6712036,735.7906555,0,6690590,6690590,4837.356644,148111.2143,6413918897,1,29,-53419225088,58634825728,1.12E+11,-102757.2617,7841797718,-1.36E+11,328429696,8836277248,-40775315456,39896354816,80671670272,231921763.5,4586818674,3.08E+14,268167864,4961253581,-43869814784,44119719936,87989534720,232030359.3,4769382841,3.08E+14,0,5389112781
VA,Fauquier County,2015,1,0,4,96.0916129,3.908387097,0,0,0,0,40.56667536,15.65264306,2.99,80,0.0575,2.93,39.2,40,-2.139,41.3,30.7,45,-1.312,32,22.3,59,-0.378,22.7,2266848,0.174911111,647.45,1676.89,8,3.78,9.79,57,651.23,1686.68,11,0,35.054142,35.054142,4.44175594,3.856442338,10068785.57,3.290042996,9.655179119,47.85042572,671.2648926,623.4144669,161.9076175,77.29849797,367019958.9,150.6486282,245.9951599,0,2860654,2860654,1290.3753,42343.40516,2925084669,1,31,-54683267072,60548882432,1.15E+11,-647959.3183,4376676245,-1.47E+12,-48568360,4933426176,-34971746304,33655558144,68627304448,105451211.4,2530990989,2.39E+14,50607380,2862356506,-37973417984,34287058944,72260476928,106188469.6,2491273669,2.41E+14,62616848,2634859520
VA,Portsmouth City,2015,1,0,0,100,0,0,0,0,0,795.9679418,338.1640915,3.28,69,-0.2736,3.55,48.8,60,-0.415,49.2,40.2,61,-0.456,40.7,31.5,63,-0.578,32.1,158640,0.012240741,33.65,87.15,105,13.08,33.88,30,46.73,121.03,104,0,11.17453003,11.17453003,0.45209599,0.882054267,71720.50787,0.151308,1.246584189,-14.69212246,16.75086021,31.44298267,2.65621879,2.847130902,421382.5488,2.854183912,5.165348864,0,46631776,46631776,71263.16672,1815141.308,11305188768,2,73,-32996122624,53750935552,86747058176,-1637677.666,1789263304,-2.60E+11,0,1063266816,-19807997952,31712473088,51520471040,45660939.27,829258907.8,7.24E+12,0,494550643.2,-23957147648,25977108480,49934256128,48397299.81,1208044177,7.68E+12,0,726193152
VA,Wythe County,2015,1,0,0,100,0,0,0,0,0,24.17879193,11.91198345,1.33,8,-1.7465,3.08,41,50,-1.306,42.3,32.2,65,-0.203,32.4,23.3,75,0.796,22.5,1577490,0.121719907,461.82,1196.11,34,2.82,7.3,75,464.64,1203.41,37,0,55.2534523,55.2534523,10.25682403,7.10685357,16180037.34,8.642294884,20.57301083,565.3208008,1243.605957,678.2851563,753.2666616,99.47627172,1188270626,741.4517212,889.7490112,0,2932065,2932065,2606.404056,56890.24812,4111576335,1,29,-1.09E+11,1.06E+11,2.14E+11,-4094491.211,8910839612,-6.46E+12,279861344,9359620915,-57812447232,63344390144,1.21E+11,219003959.8,5006583623,3.45E+14,295237232,4971489894,-76586803200,81670914048,1.58E+11,223135792.6,5446130035,3.52E+14,11928416,5743383347
VA,Rockingham County,2015,2,0,0,100,0,0,0,0,0,35.4927449,15.75761141,1.13,18,-1.2176,2.35,36.8,13,-6.807,43.6,25.9,8,-7.142,33,15,8,-7.455,22.5,2957846,0.228228858,849.08,2199.11,3,4.27,11.06,52,853.35,2210.17,4,0,47.67395401,47.67395401,9.53230521,8.122193149,28195090.84,6.562282324,22.57654667,242.7329865,1335.358887,1092.6259,519.204887,194.1239143,1536818428,444.3067322,817.303009,0,4436736,4436736,2981.660831,88421.14041,8825555050,2,29,-53253308416,64703733760,1.18E+11,1529864.352,5520038922,4.53E+12,171175776,5670000128,-41283575808,39406440448,80690016256,114289101.7,3439324894,3.38E+14,144633720,3284848512,-43070287872,40695779328,83766067200,112761975.9,3144478695,3.34E+14,13058080,2959734016
VA,Alexandria City,2015,3,0,0,100,0,0,0,0,0,3834.639381,1900.823559,4.16,91,0.5902,3.57,52.2,40,-2.713,54.9,41.1,22,-3.5,44.6,30,10,-4.288,34.3,53229,0.004107176,15.03,38.93,112,0.44,1.14,107,15.47,40.07,111,0,16.86433792,16.86433792,2.522182431,2.300787665,134253.2486,1.795046687,5.715889454,-1.910894871,85.82835388,87.73924875,33.84761109,24.90017611,1809831.765,29.15907383,72.33148041,0,159013,159013,680.5100804,7344.758893,36386874,1,37,-22025947136,26445699072,48471646208,-18964934.57,2573210583,-1.01E+12,-2448363.375,2560054810,-13303315456,13577544704,26880860160,51247806.68,1247944695,2.74E+12,4750.277588,1206746368,-15941216256,15450240000,31391456256,70212741.06,1762113793,3.75E+12,4446056.25,1810975885
VA,Alleghany County,2015,3,0,24,76.07741935,23.92258065,0,0,0,0,13.27132877,6.92087965,3.97,84,0.35,3.62,52.8,54,-0.732,53.5,42,54,-0.262,42.3,31.2,63,0.213,31,1542254,0.11900108,445.46,1153.74,37,3.3,8.55,65,448.76,1162.28,39,0,55.47034836,55.47034836,15.17015264,8.202012612,23396228.59,14.92273521,26.30229454,302.3504333,1235.274536,932.9241028,622.2988956,172.658811,960876789.5,599.4020691,861.6983032,0,2835011,2835011,3824.795146,80759.68499,5905774390,2,32,-77609033728,87670710272,1.65E+11,4590513.481,9816280893,7.09E+12,317830080,11742705664,-47610392576,41584754688,89195147264,242053492.7,5818171508,3.74E+14,253009072,6628368640,-54507659264,44895068160,99402727424,237465622.9,5885213887,3.67E+14,0,6597176320
VA,Amherst County,2015,3,0,98,1.670645161,98.32935484,0,0,0,0,25.66963926,11.40200932,4.37,86,0.4635,3.91,54.7,48,-0.946,55.6,44.2,57,-0.17,44.4,33.7,71,0.62,33.1,1640328,0.126568519,473.93,1227.47,30,4.92,12.74,49,478.85,1240.22,31,0,43.79501724,43.79501724,9.933990146,6.889978902,16295002.19,8.152097702,20.34341869,117.9761658,1236.258179,1118.282013,340.5577299,199.4241588,558626380,257.0989685,644.8489624,0,12187370,12187370,16120.76882,417257.6484,26443348478,1,28,-66288136192,56254341120,1.23E+11,-2320859.015,6619579436,-3.81E+12,721287616,7327776973,-37982281728,33652836352,71635118080,151525239.4,3977114610,2.49E+14,311481616,4359219917,-36458082304,40619290624,77077372928,153847001.4,3912765220,2.52E+14,-214342736,4722061670
VA,Middlesex County,2015,3,0,0,100,0,0,0,0,0,19.57537233,13.33235634,3.8,71,-0.1971,4,55.7,43,-1.817,57.5,44.7,39,-2.003,46.7,33.6,34,-2.285,35.9,722035,0.055712577,130.31,337.5,95,80.46,208.39,9,210.77,545.89,92,0,25.17755318,25.17755318,1.492674857,2.237531555,1077763.49,0.476947784,4.625374222,-0.469999999,37.46680832,37.93680832,10.68710331,11.44168904,7716462.639,6.90354538,28.24177704,0,8885992,8885992,7909.839275,235896.5367,5711180801,3,211,-25904775168,28433059840,54337835008,-56821.86113,2640078245,-41027372503,0,2256358707,-19221145600,18660009984,37881155584,23171057.95,1350532350,1.67E+13,0,941273344,-20685320192,20517138432,41202458624,23229526.91,1779252854,1.68E+13,0,1324515072
VA,Prince William County,2015,3,0,0,100,0,0,0,0,0,499.682005,161.5148527,3.26,69,-0.0886,3.35,52.6,45,-1.961,54.6,41.8,39,-1.963,43.8,31,33,-1.954,33,1206341,0.093081867,336.4,871.27,58,12.07,31.26,32,348.47,902.53,60,0,30.86613655,30.86613655,3.211962926,2.882245933,3874722.568,2.422681332,6.820157528,-61.80653,389.0670166,450.8735466,80.60415825,37.96477275,97268987.36,80.85585785,117.3433945,0,2082331,2082331,2175.40569,47012.08253,2625168641,1,34,-62083203072,60929912832,1.23E+11,-126942.113,4591316591,-1.53E+11,0,4692827648,-36535562240,32675614720,69211176960,88352676.97,2491003027,1.07E+14,6039730.5,2481282714,-42698817536,36925132800,79623950336,88620238.16,2755162379,1.07E+14,4219818.5,2666575360
VA,Sussex County,2015,3,0,0,100,0,0,0,0,0,9.159994359,3.729963492,4.19,85,0.3293,3.86,60,60,-0.216,60.2,46.9,46,-1.29,48.2,33.8,32,-2.351,36.2,1676250,0.129340278,490.22,1269.66,26,2.61,6.76,78,492.83,1276.42,29,0,18.73838043,18.73838043,1.198342185,1.113096095,2008721.088,0.883029908,2.691400194,4.795140743,93.50470734,88.70956659,29.8132044,9.573347669,49974383.87,30.08438683,39.90112648,0,3873114,3873114,4910.666811,115297.2209,8231505242,1,30,-29443342336,34992439296,64435781632,-16758.88062,1474663014,-28092073644,15244354,1317871616,-15295582208,22879342592,38174924800,25526159.26,756918741.5,4.28E+13,10875324,660807744,-17078209536,18703726592,35781936128,25611797.36,952736083.8,4.29E+13,-1703189.438,919110336
VA,Amherst County,2015,4,0,32,67.86,32.14,0,0,0,0,25.66963926,11.40200932,5.09,108,1.6063,3.48,67.1,79,1.23,65.9,56,99,2.164,53.8,44.8,116,3.007,41.8,1640328,0.126568519,473.93,1227.47,30,4.92,12.74,49,478.85,1240.22,31,0,43.79501724,43.79501724,9.933990146,6.889978902,16295002.19,8.152097702,20.34341869,117.9761658,1236.258179,1118.282013,340.5577299,199.4241588,558626380,257.0989685,644.8489624,0,12187370,12187370,16120.76882,417257.6484,26443348478,1,28,-66288136192,56254341120,1.23E+11,-2320859.015,6619579436,-3.81E+12,721287616,7327776973,-37982281728,33652836352,71635118080,151525239.4,3977114610,2.49E+14,311481616,4359219917,-36458082304,40619290624,77077372928,153847001.4,3912765220,2.52E+14,-214342736,4722061670
